"","id","name"
"2927","052615204033","Chęciny"
"2928","052615204034","Chęciny - miasto"
"2929","052615204035","Chęciny - obszar wiejski"
"2930","052615204043","Chmielnik"
"2931","052615204044","Chmielnik - miasto"
"2932","052615204045","Chmielnik - obszar wiejski"
"2933","052615204052","Daleszyce"
"2934","052615204053","Daleszyce"
"2935","052615204054","Daleszyce - miasto"
"2936","052615204055","Daleszyce - obszar wiejski"
"2937","052615204062","Górno"
"2938","052615204072","Łagów"
"2939","052615204073","Łagów"
"2940","052615204074","Łagów - miasto"
"2941","052615204075","Łagów - obszar wiejski"
"2942","052615204082","Łopuszno"
"2943","052615204092","Masłów"
"2944","052615204102","Miedziana Góra"
"2945","052615204112","Mniów"
"2946","052615204122","Morawica"
"2947","052615204123","Morawica"
"2948","052615204124","Morawica - miasto"
"2949","052615204125","Morawica - obszar wiejski"
"2950","052615204132","Nowa Słupia"
"2951","052615204133","Nowa Słupia"
"2952","052615204134","Nowa Słupia - miasto"
"2953","052615204135","Nowa Słupia - obszar wiejski"
"2954","052615204142","Piekoszów"
"2955","052615204152","Pierzchnica"
"2956","052615204153","Pierzchnica"
"2957","052615204154","Pierzchnica - miasto"
"2958","052615204155","Pierzchnica - obszar wiejski"
"2959","052615204162","Raków"
"2960","052615204172","Sitkówka-Nowiny"
"2961","052615204182","Strawczyn"
"2962","052615204192","Zagnańsk"
"2963","052615205000","Powiat konecki"
"2964","052615205012","Fałków"
"2965","052615205022","Gowarczów"
"2966","052615205033","Końskie"
"2967","052615205034","Końskie - miasto"
"2968","052615205035","Końskie - obszar wiejski"
"2969","052615205042","Radoszyce"
"2970","052615205043","Radoszyce"
"2971","052615205044","Radoszyce - miasto"
"2972","052615205045","Radoszyce - obszar wiejski"
"2973","052615205052","Ruda Maleniecka"
"2974","052615205062","Słupia Konecka"
"2975","052615205072","Smyków"
"2976","052615205083","Stąporków"
"2977","052615205084","Stąporków - miasto"
"2978","052615205085","Stąporków - obszar wiejski"
"2979","052615207000","Powiat ostrowiecki"
"2980","052615207011","Ostrowiec Świętokrzyski"
"2981","052615207022","Bałtów"
"2982","052615207032","Bodzechów"
"2983","052615207043","Ćmielów"
"2984","052615207044","Ćmielów - miasto"
"2985","052615207045","Ćmielów - obszar wiejski"
"2986","052615207053","Kunów"
"2987","052615207054","Kunów - miasto"
"2988","052615207055","Kunów - obszar wiejski"
"2989","052615207062","Waśniów"
"2990","052615210000","Powiat skarżyski"
"2991","052615210011","Skarżysko-Kamienna"
"2992","052615210022","Bliżyn"
"2993","052615210032","Łączna"
"2994","052615210042","Skarżysko Kościelne"
"2995","052615210053","Suchedniów"
"2996","052615210054","Suchedniów - miasto"
"2997","052615210055","Suchedniów - obszar wiejski"
"2998","052615211000","Powiat starachowicki"
"2999","052615211011","Starachowice"
"3000","052615211022","Brody"
"3001","052615211032","Mirzec"
"3002","052615211042","Pawłów"
"3003","052615211053","Wąchock"
"3004","052615211054","Wąchock - miasto"
"3005","052615211055","Wąchock - obszar wiejski"
"3006","052615261000","Powiat m.Kielce"
"3007","052615261011","Kielce"
"3008","052615300000","PODREGION SANDOMIERSKO-JĘDRZEJOWSKI"
"3009","052615301000","Powiat buski"
"3010","052615301013","Busko-Zdrój"
"3011","052615301014","Busko-Zdrój - miasto"
"3012","052615301015","Busko-Zdrój - obszar wiejski"
"3013","052615301022","Gnojno"
"3014","052615301032","Nowy Korczyn"
"3015","052615301033","Nowy Korczyn"
"3016","052615301034","Nowy Korczyn - miasto"
"3017","052615301035","Nowy Korczyn - obszar wiejski"
"3018","052615301042","Pacanów"
"3019","052615301043","Pacanów"
"3020","052615301044","Pacanów - miasto"
"3021","052615301045","Pacanów - obszar wiejski"
"3022","052615301052","Solec-Zdrój"
"3023","052615301062","Stopnica"
"3024","052615301063","Stopnica"
"3025","052615301064","Stopnica - miasto"
"3026","052615301065","Stopnica - obszar wiejski"
"3027","052615301072","Tuczępy"
"3028","052615301082","Wiślica"
"3029","052615301083","Wiślica"
"3030","052615301084","Wiślica - miasto"
"3031","052615301085","Wiślica - obszar wiejski"
"3032","052615302000","Powiat jędrzejowski"
"3033","052615302012","Imielno"
"3034","052615302023","Jędrzejów"
"3035","052615302024","Jędrzejów - miasto"
"3036","052615302025","Jędrzejów - obszar wiejski"
"3037","052615302032","Małogoszcz"
"3038","052615302033","Małogoszcz"
"3039","052615302034","Małogoszcz - miasto"
"3040","052615302035","Małogoszcz - obszar wiejski"
"3041","052615302042","Nagłowice"
"3042","052615302052","Oksa"
"3043","052615302063","Sędziszów"
"3044","052615302064","Sędziszów - miasto"
"3045","052615302065","Sędziszów - obszar wiejski"
"3046","052615302072","Słupia"
"3047","052615302082","Sobków"
"3048","052615302092","Wodzisław"
"3049","052615303000","Powiat kazimierski"
"3050","052615303012","Bejsce"
"3051","052615303022","Czarnocin"
"3052","052615303033","Kazimierza Wielka"
"3053","052615303034","Kazimierza Wielka - miasto"
"3054","052615303035","Kazimierza Wielka - obszar wiejski"
"3055","052615303042","Opatowiec"
"3056","052615303043","Opatowiec"
"3057","052615303044","Opatowiec - miasto"
"3058","052615303045","Opatowiec - obszar wiejski"
"3059","052615303053","Skalbmierz"
"3060","052615303054","Skalbmierz - miasto"
"3061","052615303055","Skalbmierz - obszar wiejski"
"3062","052615306000","Powiat opatowski"
"3063","052615306012","Baćkowice"
"3064","052615306022","Iwaniska"
"3065","052615306032","Lipnik"
"3066","052615306043","Opatów"
"3067","052615306044","Opatów - miasto"
"3068","052615306045","Opatów - obszar wiejski"
"3069","052615306053","Ożarów"
"3070","052615306054","Ożarów - miasto"
"3071","052615306055","Ożarów - obszar wiejski"
"3072","052615306062","Sadowie"
"3073","052615306072","Tarłów"
"3074","052615306082","Wojciechowice"
"3075","052615308000","Powiat pińczowski"
"3076","052615308013","Działoszyce"
"3077","052615308014","Działoszyce - miasto"
"3078","052615308015","Działoszyce - obszar wiejski"
"3079","052615308022","Kije"
"3080","052615308032","Michałów"
"3081","052615308043","Pińczów"
"3082","052615308044","Pińczów - miasto"
"3083","052615308045","Pińczów - obszar wiejski"
"3084","052615308052","Złota"
"3085","052615309000","Powiat sandomierski"
"3086","052615309011","Sandomierz"
"3087","052615309022","Dwikozy"
"3088","052615309032","Klimontów"
"3089","052615309042","Koprzywnica"
"3090","052615309043","Koprzywnica"
"3091","052615309044","Koprzywnica - miasto"
"3092","052615309045","Koprzywnica - obszar wiejski"
"3093","052615309052","Łoniów"
"3094","052615309062","Obrazów"
"3095","052615309072","Samborzec"
"3096","052615309082","Wilczyce"
"3097","052615309093","Zawichost"
"3098","052615309094","Zawichost - miasto"
"3099","052615309095","Zawichost - obszar wiejski"
"3100","052615312000","Powiat staszowski"
"3101","052615312012","Bogoria"
"3102","052615312022","Łubnice"
"3103","052615312032","Oleśnica"
"3104","052615312033","Oleśnica"
"3105","052615312034","Oleśnica - miasto"
"3106","052615312035","Oleśnica - obszar wiejski"
"3107","052615312043","Osiek"
"3108","052615312044","Osiek - miasto"
"3109","052615312045","Osiek - obszar wiejski"
"3110","052615312053","Połaniec"
"3111","052615312054","Połaniec - miasto"
"3112","052615312055","Połaniec - obszar wiejski"
"3113","052615312062","Rytwiany"
"3114","052615312073","Staszów"
"3115","052615312074","Staszów - miasto"
"3116","052615312075","Staszów - obszar wiejski"
"3117","052615312082","Szydłów"
"3118","052615312083","Szydłów"
"3119","052615312084","Szydłów - miasto"
"3120","052615312085","Szydłów - obszar wiejski"
"3121","052615313000","Powiat włoszczowski"
"3122","052615313012","Kluczewsko"
"3123","052615313022","Krasocin"
"3124","052615313032","Moskorzew"
"3125","052615313042","Radków"
"3126","052615313052","Secemin"
"3127","052615313063","Włoszczowa"
"3128","052615313064","Włoszczowa - miasto"
"3129","052615313065","Włoszczowa - obszar wiejski"
"3130","060000000000","MAKROREGION WSCHODNI"
"3131","060600000000","LUBELSKIE"
"3132","060610000000","REGION LUBELSKIE"
"3133","060610900000","PODREGION BIALSKI"
"3134","060610901000","Powiat bialski"
"3135","060610901011","Międzyrzec Podlaski"
"3136","060610901021","Terespol"
"3137","060610901032","Biała Podlaska"
"3138","060610901042","Drelów"
"3139","060610901052","Janów Podlaski"
"3140","060610901062","Kodeń"
"3141","060610901072","Konstantynów"
"3142","060610901082","Leśna Podlaska"
"3143","060610901092","Łomazy"
"3144","060610901102","Międzyrzec Podlaski"
"3145","060610901112","Piszczac"
"3146","060610901122","Rokitno"
"3147","060610901132","Rossosz"
"3148","060610901142","Sławatycze"
"3149","060610901152","Sosnówka"
"3150","060610901162","Terespol"
"3151","060610901172","Tuczna"
"3152","060610901182","Wisznice"
"3153","060610901192","Zalesie"
"3154","060610913000","Powiat parczewski"
"3155","060610913012","Dębowa Kłoda"
"3156","060610913022","Jabłoń"
"3157","060610913032","Milanów"
"3158","060610913043","Parczew"
"3159","060610913044","Parczew - miasto"
"3160","060610913045","Parczew - obszar wiejski"
"3161","060610913052","Podedwórze"
"3162","060610913062","Siemień"
"3163","060610913072","Sosnowica"
"3164","060610915000","Powiat radzyński"
"3165","060610915011","Radzyń Podlaski"
"3166","060610915022","Borki"
"3167","060610915032","Czemierniki"
"3168","060610915042","Kąkolewnica"
"3169","060610915052","Komarówka Podlaska"
"3170","060610915062","Radzyń Podlaski"
"3171","060610915072","Ulan-Majorat"
"3172","060610915082","Wohyń"
"3173","060610919000","Powiat włodawski"
"3174","060610919011","Włodawa"
"3175","060610919022","Hanna"
"3176","060610919032","Hańsk"
"3177","060610919042","Stary Brus"
"3178","060610919052","Urszulin"
"3179","060610919062","Włodawa"
"3180","060610919072","Wola Uhruska"
"3181","060610919082","Wyryki"
"3182","060610961000","Powiat m.Biała Podlaska"
"3183","060610961011","Biała Podlaska"
"3184","060611000000","PODREGION CHEŁMSKO-ZAMOJSKI"
"3185","060611002000","Powiat biłgorajski"
"3186","060611002011","Biłgoraj"
"3187","060611002022","Aleksandrów"
"3188","060611002032","Biłgoraj"
"3189","060611002042","Biszcza"
"3190","060611002053","Frampol"
"3191","060611002054","Frampol - miasto"
"3192","060611002055","Frampol - obszar wiejski"
"3193","060611002062","Goraj"
"3194","060611002073","Józefów"
"3195","060611002074","Józefów - miasto"
"3196","060611002075","Józefów - obszar wiejski"
"3197","060611002082","Księżpol"
"3198","060611002092","Łukowa"
"3199","060611002102","Obsza"
"3200","060611002112","Potok Górny"
"3201","060611002123","Tarnogród"
"3202","060611002124","Tarnogród - miasto"
"3203","060611002125","Tarnogród - obszar wiejski"
"3204","060611002132","Tereszpol"
"3205","060611002142","Turobin"
"3206","060611003000","Powiat chełmski"
"3207","060611003011","Rejowiec Fabryczny"
"3208","060611003022","Białopole"
"3209","060611003032","Chełm"
"3210","060611003042","Dorohusk"
"3211","060611003052","Dubienka"
"3212","060611003062","Kamień"
"3213","060611003072","Leśniowice"
"3214","060611003082","Rejowiec Fabryczny"
"3215","060611003092","Ruda-Huta"
"3216","060611003102","Sawin"
"3217","060611003112","Siedliszcze"
"3218","060611003113","Siedliszcze"
"3219","060611003114","Siedliszcze - miasto"
"3220","060611003115","Siedliszcze - obszar wiejski"
"3221","060611003122","Wierzbica"
"3222","060611003132","Wojsławice"
"3223","060611003142","Żmudź"
"3224","060611003152","Rejowiec"
"3225","060611003153","Rejowiec"
"3226","060611003154","Rejowiec - miasto"
"3227","060611003155","Rejowiec - obszar wiejski"
"3228","060611004000","Powiat hrubieszowski"
"3229","060611004011","Hrubieszów"
"3230","060611004022","Dołhobyczów"
"3231","060611004032","Horodło"
"3232","060611004042","Hrubieszów"
"3233","060611004052","Mircze"
"3234","060611004062","Trzeszczany"
"3235","060611004072","Uchanie"
"3236","060611004082","Werbkowice"
"3237","060611006000","Powiat krasnostawski"
"3238","060611006011","Krasnystaw"
"3239","060611006022","Fajsławice"
"3240","060611006032","Gorzków"
"3241","060611006042","Izbica"
"3242","060611006052","Krasnystaw"
"3243","060611006062","Kraśniczyn"
"3244","060611006072","Łopiennik Górny"
"3245","060611006082","Rejowiec"
"3246","060611006092","Rudnik"
"3247","060611006102","Siennica Różana"
"3248","060611006112","Żółkiewka"
"3249","060611018000","Powiat tomaszowski"
"3250","060611018011","Tomaszów Lubelski"
"3251","060611018022","Bełżec"
"3252","060611018032","Jarczów"
"3253","060611018042","Krynice"
"3254","060611018052","Lubycza Królewska"
"3255","060611018053","Lubycza Królewska"
"3256","060611018054","Lubycza Królewska - miasto"
"3257","060611018055","Lubycza Królewska - obszar wiejski"
"3258","060611018062","Łaszczów"
"3259","060611018063","Łaszczów"
"3260","060611018064","Łaszczów - miasto"
"3261","060611018065","Łaszczów - obszar wiejski"
"3262","060611018072","Rachanie"
"3263","060611018082","Susiec"
"3264","060611018092","Tarnawatka"
"3265","060611018102","Telatyn"
"3266","060611018112","Tomaszów Lubelski"
"3267","060611018122","Tyszowce"
"3268","060611018123","Tyszowce"
"3269","060611018124","Tyszowce - miasto"
"3270","060611018125","Tyszowce - obszar wiejski"
"3271","060611018132","Ulhówek"
"3272","060611020000","Powiat zamojski"
"3273","060611020012","Adamów"
"3274","060611020022","Grabowiec"
"3275","060611020032","Komarów-Osada"
"3276","060611020043","Krasnobród"
"3277","060611020044","Krasnobród - miasto"
"3278","060611020045","Krasnobród - obszar wiejski"
"3279","060611020052","Łabunie"
"3280","060611020062","Miączyn"
"3281","060611020072","Nielisz"
"3282","060611020082","Radecznica"
"3283","060611020092","Sitno"
"3284","060611020102","Skierbieszów"
"3285","060611020112","Stary Zamość"
"3286","060611020122","Sułów"
"3287","060611020133","Szczebrzeszyn"
"3288","060611020134","Szczebrzeszyn - miasto"
"3289","060611020135","Szczebrzeszyn - obszar wiejski"
"3290","060611020142","Zamość"
"3291","060611020153","Zwierzyniec"
"3292","060611020154","Zwierzyniec - miasto"
"3293","060611020155","Zwierzyniec - obszar wiejski"
"3294","060611062000","Powiat m.Chełm"
"3295","060611062011","Chełm"
"3296","060611064000","Powiat m.Zamość"
"3297","060611064011","Zamość"
"3298","060611100000","PODREGION LUBELSKI"
"3299","060611108000","Powiat lubartowski"
"3300","060611108011","Lubartów"
"3301","060611108022","Abramów"
"3302","060611108032","Firlej"
"3303","060611108042","Jeziorzany"
"3304","060611108052","Kamionka"
"3305","060611108063","Kock"
"3306","060611108064","Kock - miasto"
"3307","060611108065","Kock - obszar wiejski"
"3308","060611108072","Lubartów"
"3309","060611108082","Michów"
"3310","060611108092","Niedźwiada"
"3311","060611108103","Ostrów Lubelski"
"3312","060611108104","Ostrów Lubelski - miasto"
"3313","060611108105","Ostrów Lubelski - obszar wiejski"
"3314","060611108112","Ostrówek"
"3315","060611108122","Serniki"
"3316","060611108132","Uścimów"
"3317","060611109000","Powiat lubelski"
"3318","060611109013","Bełżyce"
"3319","060611109014","Bełżyce - miasto"
"3320","060611109015","Bełżyce - obszar wiejski"
"3321","060611109022","Borzechów"
"3322","060611109033","Bychawa"
"3323","060611109034","Bychawa - miasto"
"3324","060611109035","Bychawa - obszar wiejski"
"3325","060611109042","Garbów"
"3326","060611109052","Głusk"
"3327","060611109062","Jabłonna"
"3328","060611109072","Jastków"
"3329","060611109082","Konopnica"
"3330","060611109092","Krzczonów"
"3331","060611109102","Niedrzwica Duża"
"3332","060611109112","Niemce"
"3333","060611109122","Strzyżewice"
"3334","060611109132","Wojciechów"
"3335","060611109142","Wólka"
"3336","060611109152","Wysokie"
"3337","060611109162","Zakrzew"
"3338","060611110000","Powiat łęczyński"
"3339","060611110012","Cyców"
"3340","060611110022","Ludwin"
"3341","060611110033","Łęczna"
"3342","060611110034","Łęczna - miasto"
"3343","060611110035","Łęczna - obszar wiejski"
"3344","060611110042","Milejów"
"3345","060611110052","Puchaczów"
"3346","060611110062","Spiczyn"
"3347","060611117000","Powiat świdnicki"
"3348","060611117011","Świdnik"
"3349","060611117022","Mełgiew"
"3350","060611117033","Piaski"
"3351","060611117034","Piaski - miasto"
"3352","060611117035","Piaski - obszar wiejski"
"3353","060611117042","Rybczewice"
"3354","060611117052","Trawniki"
"3355","060611163000","Powiat m.Lublin"
"3356","060611163011","Lublin"
"3357","060611200000","PODREGION PUŁAWSKI"
"3358","060611205000","Powiat janowski"
"3359","060611205012","Batorz"
"3360","060611205022","Chrzanów"
"3361","060611205032","Dzwola"
"3362","060611205042","Godziszów"
"3363","060611205053","Janów Lubelski"
"3364","060611205054","Janów Lubelski - miasto"
"3365","060611205055","Janów Lubelski - obszar wiejski"
"3366","060611205062","Modliborzyce"
"3367","060611205063","Modliborzyce"
"3368","060611205064","Modliborzyce - miasto"
"3369","060611205065","Modliborzyce - obszar wiejski"
"3370","060611205072","Potok Wielki"
"3371","060611207000","Powiat kraśnicki"
"3372","060611207011","Kraśnik"
"3373","060611207022","Annopol"
"3374","060611207023","Annopol"
"3375","060611207024","Annopol - miasto"
"3376","060611207025","Annopol - obszar wiejski"
"3377","060611207032","Dzierzkowice"
"3378","060611207042","Gościeradów"
"3379","060611207052","Kraśnik"
"3380","060611207062","Szastarka"
"3381","060611207072","Trzydnik Duży"
"3382","060611207082","Urzędów"
"3383","060611207083","Urzędów"
"3384","060611207084","Urzędów - miasto"
"3385","060611207085","Urzędów - obszar wiejski"
"3386","060611207092","Wilkołaz"
"3387","060611207102","Zakrzówek"
"3388","060611211000","Powiat łukowski"
"3389","060611211011","Łuków"
"3390","060611211021","Stoczek Łukowski"
"3391","060611211032","Adamów"
"3392","060611211042","Krzywda"
"3393","060611211052","Łuków"
"3394","060611211062","Serokomla"
"3395","060611211072","Stanin"
"3396","060611211082","Stoczek Łukowski"
"3397","060611211083","Stoczek Łukowski"
"3398","060611211084","Stoczek Łukowski - miasto"
"3399","060611211085","Stoczek Łukowski - obszar wiejski"
"3400","060611211092","Trzebieszów"
"3401","060611211102","Wojcieszków"
"3402","060611211112","Wola Mysłowska"
"3403","060611212000","Powiat opolski"
"3404","060611212012","Chodel"
"3405","060611212022","Józefów nad Wisłą"
"3406","060611212023","Józefów nad Wisłą"
"3407","060611212024","Józefów nad Wisłą - miasto"
"3408","060611212025","Józefów nad Wisłą - obszar wiejski"
"3409","060611212032","Karczmiska"
"3410","060611212042","Łaziska"
"3411","060611212053","Opole Lubelskie"
"3412","060611212054","Opole Lubelskie - miasto"
"3413","060611212055","Opole Lubelskie - obszar wiejski"
"3414","060611212063","Poniatowa"
"3415","060611212064","Poniatowa - miasto"
"3416","060611212065","Poniatowa - obszar wiejski"
"3417","060611212072","Wilków"
"3418","060611214000","Powiat puławski"
"3419","060611214011","Puławy"
"3420","060611214022","Baranów"
"3421","060611214032","Janowiec"
"3422","060611214043","Kazimierz Dolny"
"3423","060611214044","Kazimierz Dolny - miasto"
"3424","060611214045","Kazimierz Dolny - obszar wiejski"
"3425","060611214052","Końskowola"
"3426","060611214062","Kurów"
"3427","060611214072","Markuszów"
"3428","060611214083","Nałęczów"
"3429","060611214084","Nałęczów - miasto"
"3430","060611214085","Nałęczów - obszar wiejski"
"3431","060611214092","Puławy"
"3432","060611214102","Wąwolnica"
"3433","060611214112","Żyrzyn"
"3434","060611216000","Powiat rycki"
"3435","060611216011","Dęblin"
"3436","060611216022","Kłoczew"
"3437","060611216032","Nowodwór"
"3438","060611216043","Ryki"
"3439","060611216044","Ryki - miasto"
"3440","060611216045","Ryki - obszar wiejski"
"3441","060611216052","Stężyca"
"3442","060611216062","Ułęż"
"3443","061800000000","PODKARPACKIE"
"3444","061810000000","REGION PODKARPACKIE"
"3445","061813300000","PODREGION KROŚNIEŃSKI"
"3446","061813301000","Powiat bieszczadzki"
"3447","061813301012","Baligród"
"3448","061813301022","Cisna"
"3449","061813301032","Czarna"
"3450","061813301043","Lesko"
"3451","061813301044","Lesko - miasto"
"3452","061813301045","Lesko - obszar wiejski"
"3453","061813301052","Lutowiska"
"3454","061813301062","Olszanica"
"3455","061813301072","Solina"
"3456","061813301083","Ustrzyki Dolne"
"3457","061813301084","Ustrzyki Dolne - miasto"
"3458","061813301085","Ustrzyki Dolne - obszar wiejski"
"3459","061813302000","Powiat brzozowski"
"3460","061813302013","Brzozów"
"3461","061813302014","Brzozów - miasto"
"3462","061813302015","Brzozów - obszar wiejski"
"3463","061813302022","Domaradz"
"3464","061813302032","Dydnia"
"3465","061813302042","Haczów"
"3466","061813302052","Jasienica Rosielna"
"3467","061813302062","Nozdrzec"
"3468","061813305000","Powiat jasielski"
"3469","061813305011","Jasło"
"3470","061813305022","Brzyska"
"3471","061813305032","Dębowiec"
"3472","061813305042","Jasło"
"3473","061813305052","Kołaczyce"
"3474","061813305053","Kołaczyce"
"3475","061813305054","Kołaczyce - miasto"
"3476","061813305055","Kołaczyce - obszar wiejski"
"3477","061813305062","Krempna"
"3478","061813305072","Nowy Żmigród"
"3479","061813305082","Osiek Jasielski"
"3480","061813305092","Skołyszyn"
"3481","061813305102","Szerzyny"
"3482","061813305112","Tarnowiec"
"3483","061813307000","Powiat krośnieński"
"3484","061813307012","Chorkówka"
"3485","061813307023","Dukla"
"3486","061813307024","Dukla - miasto"
"3487","061813307025","Dukla - obszar wiejski"
"3488","061813307033","Iwonicz-Zdrój"
"3489","061813307034","Iwonicz-Zdrój - miasto"
"3490","061813307035","Iwonicz-Zdrój - obszar wiejski"
"3491","061813307043","Jedlicze"
"3492","061813307044","Jedlicze - miasto"
"3493","061813307045","Jedlicze - obszar wiejski"
"3494","061813307052","Korczyna"
"3495","061813307062","Krościenko Wyżne"
"3496","061813307072","Miejsce Piastowe"
"3497","061813307083","Rymanów"
"3498","061813307084","Rymanów - miasto"
"3499","061813307085","Rymanów - obszar wiejski"
"3500","061813307092","Wojaszówka"
"3501","061813307102","Jaśliska"
"3502","061813317000","Powiat sanocki"
"3503","061813317011","Sanok"
"3504","061813317022","Besko"
"3505","061813317032","Bukowsko"
"3506","061813317042","Komańcza"
"3507","061813317052","Sanok"
"3508","061813317062","Tyrawa Wołoska"
"3509","061813317073","Zagórz"
"3510","061813317074","Zagórz - miasto"
"3511","061813317075","Zagórz - obszar wiejski"
"3512","061813317082","Zarszyn"
"3513","061813321000","Powiat leski"
"3514","061813321012","Baligród"
"3515","061813321022","Cisna"
"3516","061813321033","Lesko"
"3517","061813321034","Lesko - miasto"
"3518","061813321035","Lesko - obszar wiejski"
"3519","061813321042","Olszanica"
"3520","061813321052","Solina"
"3521","061813361000","Powiat m.Krosno"
"3522","061813361011","Krosno"
"3523","061813400000","PODREGION PRZEMYSKI"
"3524","061813404000","Powiat jarosławski"
"3525","061813404011","Jarosław"
"3526","061813404021","Radymno"
"3527","061813404032","Chłopice"
"3528","061813404042","Jarosław"
"3529","061813404052","Laszki"
"3530","061813404062","Pawłosiów"
"3531","061813404072","Pruchnik"
"3532","061813404073","Pruchnik"
"3533","061813404074","Pruchnik - miasto"
"3534","061813404075","Pruchnik - obszar wiejski"
"3535","061813404082","Radymno"
"3536","061813404092","Rokietnica"
"3537","061813404102","Roźwienica"
"3538","061813404112","Wiązownica"
"3539","061813409000","Powiat lubaczowski"
"3540","061813409011","Lubaczów"
"3541","061813409023","Cieszanów"
"3542","061813409024","Cieszanów - miasto"
"3543","061813409025","Cieszanów - obszar wiejski"
"3544","061813409032","Horyniec-Zdrój"
"3545","061813409042","Lubaczów"
"3546","061813409052","Narol"
"3547","061813409053","Narol"
"3548","061813409054","Narol - miasto"
"3549","061813409055","Narol - obszar wiejski"
"3550","061813409063","Oleszyce"
"3551","061813409064","Oleszyce - miasto"
"3552","061813409065","Oleszyce - obszar wiejski"
"3553","061813409072","Stary Dzików"
"3554","061813409082","Wielkie Oczy"
"3555","061813413000","Powiat przemyski"
"3556","061813413012","Bircza"
"3557","061813413022","Dubiecko"
"3558","061813413032","Fredropol"
"3559","061813413042","Krasiczyn"
"3560","061813413052","Krzywcza"
"3561","061813413062","Medyka"
"3562","061813413072","Orły"
"3563","061813413082","Przemyśl"
"3564","061813413092","Stubno"
"3565","061813413102","Żurawica"
"3566","061813414000","Powiat przeworski"
"3567","061813414011","Przeworsk"
"3568","061813414022","Adamówka"
"3569","061813414032","Gać"
"3570","061813414042","Jawornik Polski"
"3571","061813414053","Kańczuga"
"3572","061813414054","Kańczuga - miasto"
"3573","061813414055","Kańczuga - obszar wiejski"
"3574","061813414062","Przeworsk"
"3575","061813414073","Sieniawa"
"3576","061813414074","Sieniawa - miasto"
"3577","061813414075","Sieniawa - obszar wiejski"
"3578","061813414082","Tryńcza"
"3579","061813414092","Zarzecze"
"3580","061813462000","Powiat m.Przemyśl"
"3581","061813462011","Przemyśl"
"3582","061813500000","PODREGION RZESZOWSKI"
"3583","061813506000","Powiat kolbuszowski"
"3584","061813506012","Cmolas"
"3585","061813506023","Kolbuszowa"
"3586","061813506024","Kolbuszowa - miasto"
"3587","061813506025","Kolbuszowa - obszar wiejski"
"3588","061813506032","Majdan Królewski"
"3589","061813506042","Niwiska"
"3590","061813506052","Raniżów"
"3591","061813506062","Dzikowiec"
"3592","061813510000","Powiat łańcucki"
"3593","061813510011","Łańcut"
"3594","061813510022","Białobrzegi"
"3595","061813510032","Czarna"
"3596","061813510042","Łańcut"
"3597","061813510052","Markowa"
"3598","061813510062","Rakszawa"
"3599","061813510072","Żołynia"
"3600","061813515000","Powiat ropczycko-sędziszowski"
"3601","061813515012","Iwierzyce"
"3602","061813515022","Ostrów"
"3603","061813515033","Ropczyce"
"3604","061813515034","Ropczyce - miasto"
"3605","061813515035","Ropczyce - obszar wiejski"
"3606","061813515043","Sędziszów Małopolski"
"3607","061813515044","Sędziszów Małopolski - miasto"
"3608","061813515045","Sędziszów Małopolski - obszar wiejski"
"3609","061813515052","Wielopole Skrzyńskie"
"3610","061813516000","Powiat rzeszowski"
"3611","061813516011","Dynów"
"3612","061813516023","Błażowa"
"3613","061813516024","Błażowa - miasto"
"3614","061813516025","Błażowa - obszar wiejski"
"3615","061813516032","Boguchwała"
"3616","061813516033","Boguchwała"
"3617","061813516034","Boguchwała - miasto"
"3618","061813516035","Boguchwała - obszar wiejski"
"3619","061813516042","Chmielnik"
"3620","061813516052","Dynów"
"3621","061813516063","Głogów Małopolski"
"3622","061813516064","Głogów Małopolski - miasto"
"3623","061813516065","Głogów Małopolski - obszar wiejski"
"3624","061813516072","Hyżne"
"3625","061813516082","Kamień"
"3626","061813516092","Krasne"
"3627","061813516102","Lubenia"
"3628","061813516113","Sokołów Małopolski"
"3629","061813516114","Sokołów Małopolski - miasto"
"3630","061813516115","Sokołów Małopolski - obszar wiejski"
"3631","061813516122","Świlcza"
"3632","061813516132","Trzebownisko"
"3633","061813516143","Tyczyn"
"3634","061813516144","Tyczyn - miasto"
"3635","061813516145","Tyczyn - obszar wiejski"
"3636","061813519000","Powiat strzyżowski"
"3637","061813519012","Czudec"
"3638","061813519022","Frysztak"
"3639","061813519032","Niebylec"
"3640","061813519043","Strzyżów"
"3641","061813519044","Strzyżów - miasto"
"3642","061813519045","Strzyżów - obszar wiejski"
"3643","061813519052","Wiśniowa"
"3644","061813563000","Powiat m.Rzeszów"
"3645","061813563011","Rzeszów"
"3646","061813600000","PODREGION TARNOBRZESKI"
"3647","061813603000","Powiat dębicki"
"3648","061813603011","Dębica"
"3649","061813603022","Brzostek"
"3650","061813603023","Brzostek"
"3651","061813603024","Brzostek - miasto"
"3652","061813603025","Brzostek - obszar wiejski"
"3653","061813603032","Czarna"
"3654","061813603042","Dębica"
"3655","061813603052","Jodłowa"
"3656","061813603063","Pilzno"
"3657","061813603064","Pilzno - miasto"
"3658","061813603065","Pilzno - obszar wiejski"
"3659","061813603072","Żyraków"
"3660","061813608000","Powiat leżajski"
"3661","061813608011","Leżajsk"
"3662","061813608022","Grodzisko Dolne"
"3663","061813608032","Kuryłówka"
"3664","061813608042","Leżajsk"
"3665","061813608053","Nowa Sarzyna"
"3666","061813608054","Nowa Sarzyna - miasto"
